filename,Hs,Tp,Tz,Direction,Damp_Heave,Damp_Roll,Damp_Pitch,Lin_Heave,Quad_Heave,Lin_Roll,Quad_Roll,Lin_Pitch,Quad_Pitch,Std Z,Std pitch,Std roll,Mean Z,Mean pitch,Mean roll,MPM Z,MPM pitch,MPM roll,Mean velocity Z,Mean velocity pitch,Mean velocity roll,std velocity Z,std velocity pitch,std velocity roll
ymlfiles\Case_209_H1_T10_dir90_heavelow_pitchlow_rolllow.yml,1,10.0,7.7519,90,low,low,low,1.0,1.0,100,300.0,150,200,0.255259980648474,0.48994483998109317,0.6795149461478655,-0.1535729688415309,0.6778143205515623,0.0010310430986113154,0.8112750530047327,2.542905943571116,2.572152701694341,-0.0011611409425572026,-4.2591842354974806e-06,-8.922794029828866e-06,0.1859280497189552,0.006940927677341525,0.008737834734890329
ymlfiles\Case_210_H1_T10_dir90_heavelinhigh_pitchlinhigh_rolllinhigh.yml,1,10.0,7.7519,90,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.24860510153606946,0.4448724630804545,0.6246598892286639,-0.15349460696196932,0.6783545411354321,0.0012163799701522466,0.7854145919625648,2.3709438317185283,2.3650335294840072,-0.001070831775709221,-3.621557786749984e-06,-8.214977449087272e-06,0.17892486931680232,0.006300893165686377,0.008021060802851154
ymlfiles\Case_211_H1_T10_dir90_heavequadhigh_pitchquadhigh_rollquadhigh.yml,1,10.0,7.7519,90,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.2542760123824639,0.4862236793653759,0.6749119140865885,-0.15359274789678806,0.6778747546740903,0.0010525050125712624,0.8074827642545075,2.5287096909679603,2.5547573937564363,-0.0011536397157519364,-4.177853144070447e-06,-8.862609209206948e-06,0.184892849686174,0.006887430442935732,0.008679526587003989
ymlfiles\Case_212_H1_T10_dir90_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,1,10.0,7.7519,90,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.2520033350988322,0.4628442433058297,0.642147305346524,-0.15353066813832875,0.6781186794574635,0.001115067848076489,0.7987433905926853,2.439346772272192,2.4308433867273833,-0.0011013052704862787,-3.848434975482942e-06,-8.495053876939559e-06,0.18247718415327513,0.006556916334867505,0.008246354094929386
ymlfiles\Case_213_H1_T10_dir135_heavelow_pitchlow_rolllow.yml,1,10.0,7.7519,135,low,low,low,1.0,1.0,100,300.0,150,200,0.255267726918925,0.5748529256664765,0.4582406947353407,-0.15342147857305824,0.6820148224583195,0.0033696914342274576,0.8118287184962081,2.8653993092371706,1.7354362104263448,-0.0009157717614113581,-1.1678375500569816e-05,-1.2335113466185618e-05,0.18565694884723474,0.007858080560258955,0.005789203844902028
ymlfiles\Case_214_H1_T10_dir135_heavelinhigh_pitchlinhigh_rolllinhigh.yml,1,10.0,7.7519,135,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.2486754440266543,0.5407342300292898,0.4158833975386051,-0.15335919176573054,0.6826470679410812,0.0033522545267954075,0.7857617085103961,2.7351773385191045,1.574965348762921,-0.0008716520820958078,-1.1342099928454564e-05,-1.0863368637528702e-05,0.17854759852657093,0.007359212530956709,0.005240494881955456
ymlfiles\Case_215_H1_T10_dir135_heavequadhigh_pitchquadhigh_rollquadhigh.yml,1,10.0,7.7519,135,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.25429471816184523,0.5724888470915641,0.45539488196736444,-0.15342788029865373,0.6821031220318889,0.0033103121301864932,0.8081430545863268,2.8563972555173356,1.7247153775693491,-0.0009133823476770508,-1.1610906257220444e-05,-1.2224109682043777e-05,0.18460598429666583,0.007822698988522945,0.0057541322085208945
ymlfiles\Case_216_H1_T10_dir135_heaveDOFbest_pitchDOFbest_rollDOFbest.yml,1,10.0,7.7519,135,DOFbest,DOFbest,DOFbest,3.3,2.4,233,304.5,248,640,0.2520346695634432,0.5533671337291179,0.42970363925072386,-0.15338468439862546,0.6823707863368564,0.0033221220229277372,0.7992721000577228,2.7828532963131325,1.6272517040328045,-0.0008866748488969602,-1.1549137862146353e-05,-1.141972708696168e-05,0.18214397576644106,0.007545145814534184,0.005415751339087574
ymlfiles\Case_217_H1_T10_dir180_heavelow_pitchlow_rolllow.yml,1,10.0,7.7519,180,low,low,low,1.0,1.0,100,300.0,150,200,0.26352864368005635,1.1933960608341505,0.0002739055222071208,-0.15312070199203323,0.6725638932769266,-0.002344451996410887,0.8434762776854071,5.2186435039159855,-0.0013020200607923296,-0.0013183544241822814,-1.7346790985455719e-06,1.5848004902254405e-08,0.19367274169934987,0.017039081311846182,3.861596679679943e-06
ymlfiles\Case_218_H1_T10_dir180_heavelinhigh_pitchlinhigh_rolllinhigh.yml,1,10.0,7.7519,180,linhigh,linhigh,linhigh,6.5,1.0,300,300.0,325,200,0.2560747152495064,1.1114339472916017,0.00024419104434376417,-0.15301439480138954,0.6736026891391353,-0.002343523003566544,0.8150215736735739,4.909502176562466,-0.0014139047265580827,-0.001247657015055806,-1.6717743343976111e-06,1.4929306952712122e-08,0.18566499853921206,0.015907882349967446,3.4538742266214134e-06
ymlfiles\Case_219_H1_T10_dir180_heavequadhigh_pitchquadhigh_rollquadhigh.yml,1,10.0,7.7519,180,quadhigh,quadhigh,quadhigh,1.0,4.0,100,1300.0,150,1300,0.262372430045329,1.1788479528830773,0.00027370079237024845,-0.1531092869999921,0.6728350403758749,-0.00234435700154088,0.8390606694847476,5.163489882015129,-0.0013027557643767536,-0.0013057361991732671,-1.7235796671866436e-06,1.562576182920604e-08,0.19243016069882676,0.01683871138219253,3.856869518532849e-06
